;feature_1;feature_2;feature_3;feature_4;feature_5;feature_6;feature_7;feature_8;feature_9;feature_10;feature_11;feature_12;feature_13;feature_14;feature_15;feature_16;feature_17;feature_18;feature_19;feature_20;feature_21;feature_22;feature_23;feature_24;feature_25;feature_26;feature_27;feature_28;feature_29;feature_30;feature_31;feature_32;feature_33;feature_34;feature_35;feature_36;feature_37;feature_38;feature_39;feature_40;feature_41;feature_42;feature_43;feature_44;feature_45;feature_46;feature_47;feature_48;feature_49;feature_50
885;0.37375423;-0.35097778;0.63621694;-0.2646385;0.59578675;0.40138662;0.6207687;0.61438257;0.20403764;0.2763269;-0.72616774;-0.35074854;0.70304155;0.61083364;-0.49319336;-0.18159708;-0.11945552;-0.04319776;-0.16439915;-0.39630088;-0.3104788;1.1001135;1.1350632;0.120866075;0.088881746;0.4922878;-0.016661316;0.88118565;0.6891206;0.6292175;-0.51004535;-0.52282655;0.47941107;0.60487896;0.049595896;0.072953835;-0.5409008;-0.49078882;-0.08109511;0.5872184;-0.3720703;-0.35202804;-0.87381667;-0.7086275;0.4570359;-0.9157383;-0.13854478;0.05108377;0.9014448;-0.13322473
886;0.4626518;0.10833224;0.006428731;-0.17895554;0.5327533;-0.17035678;-0.09565282;0.090494856;-0.38965094;0.63698184;-0.36619857;-0.21640037;-0.30943868;-0.20339039;-0.9908975;-0.20088993;-0.029935852;0.2780457;0.8076354;0.017422827;-0.07684427;0.18413363;0.6442337;-0.21690044;0.33851185;-0.14586754;0.5005428;0.08461945;-0.5772412;0.5380167;0.106605;-0.20463237;0.2030463;-0.59325624;0.27387565;0.641287;0.29176;-0.20047222;0.4586549;0.21181333;-0.33216435;-0.43308985;0.60076255;-0.40099886;1.0480042;-0.15203862;-0.23955832;-0.54197687;0.46621954;0.07246454
887;0.59888965;0.69575924;-0.14956406;0.33863947;0.3856928;-0.18382564;0.20332667;0.8307789;0.06012661;-0.18587689;-0.3974795;0.0632683;-0.114716284;1.3159161;-0.19546628;0.1651593;0.5592734;0.07971064;0.10990067;0.331603;0.2908643;0.96896917;0.27572608;0.1794157;-0.47631022;0.062391933;0.1610794;-0.12682705;0.6159108;1.0371308;-0.1552313;-0.05185966;0.20240572;0.014603889;0.19846438;-0.64122784;0.54752475;0.08975584;-0.22462477;0.25384235;0.11480199;-0.12216536;-0.72730625;-0.1191645;0.7272306;0.34522748;-0.529495;-0.29191092;0.75008476;-0.3477287
888;0.28080636;-0.14559324;-0.13016653;-0.7599289;-1.1687789;-0.5771783;0.14609993;1.2818704;-0.62610525;0.090614006;0.054489285;0.46593222;-0.28024662;0.87559366;-0.53753537;-0.0015271971;0.20703955;-0.38535818;-0.9135411;-0.4045966;-0.291055;0.5571966;-0.10270377;-0.37524348;0.062048778;0.23046096;-0.6649312;-0.19950472;-0.13468364;0.3820756;-0.13794984;0.086306565;0.17416169;0.11872835;-0.098856635;-0.6950154;0.0075106686;-0.12739356;0.0463264;0.036166776;-0.18715146;-1.2289224;-0.28755444;-0.12009822;-0.08963613;-0.22549963;-0.16104487;0.52946883;0.2779383;-0.23921224
889;0.46297437;0.4188071;0.6175298;0.15710637;0.061667506;0.054234907;-0.055198334;0.4159191;-0.23925252;0.37914875;-0.4090448;-0.14737576;-0.66223866;0.5344285;-0.45715663;0.18488124;0.07350212;0.4141986;-0.12436778;-0.58431685;0.06497665;0.6095943;-0.08024318;0.8199103;0.13056523;-0.2508;0.6079975;0.15517941;-0.06751475;0.626236;-0.21140446;-0.75307536;-0.01971293;-0.73887503;-0.2739856;0.14395651;0.56864053;0.23515896;0.3851259;0.10316378;0.12669799;-0.17042711;-0.06993446;0.45782894;0.776392;-0.03390647;-0.19849905;0.3910486;0.71970004;-0.41359833
890;-0.047489353;0.11645119;0.33302185;0.6121521;-0.37559757;0.06514912;-0.1374456;0.8881618;-0.5137178;-0.24134709;0.091614984;0.06765062;-0.46521118;0.006500107;-0.389153;-0.06630212;0.78415954;-0.39381796;0.2708239;-0.43517813;0.063895114;0.56340265;0.84572834;-0.14707977;0.025859373;0.83707386;-0.5432878;-0.41380382;-0.5539395;0.5987406;0.27334404;0.5768065;0.2951916;0.61859155;-0.8482705;0.25805002;-0.406512;-0.42477936;-0.20292324;0.10156287;-0.539397;0.29318184;-0.1478479;0.17801492;0.79464746;-0.5094123;0.20429121;0.1774321;-0.33551607;0.0047887703
891;0.47002703;0.09857029;-0.06054625;-0.6856954;0.59099704;-0.17342253;-0.22014469;0.9355598;-0.37197214;-0.2197778;-0.7584309;-0.5118142;-1.1151109;0.13952939;0.7957236;-0.05089289;0.49162063;0.06553869;-0.15195134;-0.009286669;-0.054427687;0.35262224;-0.41847312;-0.12677963;1.1960545;-0.98349607;0.14453901;0.06835345;-0.33992466;0.55288035;-0.44962206;0.15507141;-0.6882701;-0.54927814;-0.7677903;0.7727071;0.18231875;0.24248697;0.36621633;-0.07174731;0.3805362;-0.09279747;0.766364;0.050241005;0.045504913;-0.017660841;-0.31914222;-0.49662843;0.65786535;-0.6559247
892;0.4020057;-0.15538727;0.70436823;-0.33127657;0.13155872;-0.48362982;0.4833109;0.53602445;-0.16156538;-0.36031014;0.024303935;-0.30887133;0.4653024;0.38501257;-0.09294689;0.100017786;0.5454496;0.08715392;-0.24181212;0.46387827;0.32050303;0.92383724;0.80588716;0.5606579;-0.14898585;0.20576794;-0.3624482;0.43812433;-0.100954644;0.45000792;-0.50059354;-0.28593755;-0.35953027;-0.37310293;0.26778328;0.07578426;0.043626606;0.106979266;0.20481738;0.44840768;0.045491043;0.5677093;-0.62001264;0.40445298;0.60653955;-0.9441529;0.32327634;0.004115937;0.30550388;-0.5524979
893;0.7347386;1.0834136;-0.049494382;0.73522526;-0.4965166;-0.72188;0.9381793;0.3243818;0.26201528;-0.08811054;0.32288343;1.0009512;-0.43483102;0.3470917;0.20875351;0.48491853;0.6373039;-0.6404946;-0.1880771;-0.3183979;0.2897162;0.6089039;0.20603941;-0.11541113;0.53008187;-0.7562035;0.5591722;-0.17925422;0.22672775;-0.3285633;-0.06446808;-0.76753646;-0.36599103;-1.0532861;-0.37181827;0.03304248;0.24068162;0.18967332;-0.28832558;-0.014506728;0.067152165;-0.22477719;0.42478794;0.54882425;1.0424421;-0.6329146;-0.3062802;0.11418108;0.82104266;-0.36038703
894;0.43151188;-0.32084695;0.10540251;0.2585818;0.7477126;0.37822223;-0.046233974;0.22927625;-0.5778116;0.67806417;-0.019780817;-0.04066699;-0.17225097;0.33358863;0.62291086;0.4034891;-0.2412266;-0.020939965;-0.44540304;-0.020855132;-0.2614797;0.22937778;0.46156418;-0.031824253;-0.25526944;0.062435217;0.2340411;-0.05947464;-0.31153783;0.40120894;-0.2008654;-0.5002295;-0.7064568;-0.93218094;-0.7465971;0.2403752;0.56068575;0.22362468;0.25925422;-0.40521196;0.3648888;0.65075064;-0.10847076;0.22501473;1.0511383;0.061702333;0.4186601;-0.6997736;1.0583119;-0.61940885
895;0.47088888;0.027975239;-0.40132684;-0.13952464;0.58638936;-0.825665;0.06225749;0.30702648;-0.41818118;0.41121525;0.0006619467;0.058582433;-0.2222489;-0.17190453;0.10558664;-0.2301053;0.5351071;-0.002261367;0.13307235;-0.29778755;0.4419548;0.3816337;0.18112597;-0.5698242;-0.07242846;-0.33036843;0.59586555;-0.050693285;-0.22076921;0.70761716;-0.3662469;-0.837011;-0.74970126;-0.68444794;1.1620262;0.43586195;0.6190647;0.711777;0.55399376;-0.35779646;0.0912815;-0.3931255;0.78792334;0.05629236;0.8646326;-0.20956835;0.14911687;-1.0394144;0.4303372;-0.21730454
896;1.2666856;-0.0074120313;-0.29312536;-0.05279834;0.5748159;0.58232385;-0.3233983;0.39098158;0.24342255;0.43834758;-0.3356709;0.09451625;-0.30945802;0.76704174;-0.68707573;0.82068247;0.35791698;0.14855057;-0.18185638;-0.06725903;-0.24479866;0.96953046;0.007721325;0.4045411;0.42812562;0.07769769;-0.21987368;-0.30006728;-0.273066;0.77362067;0.098115094;-0.5187177;0.019990152;-0.24106461;-0.92849785;-0.2645346;0.21542203;-0.34904984;-0.4965151;0.3255645;0.19742426;0.39433038;-0.5895908;0.07823149;0.48288208;-1.2061883;0.22272593;-0.06453083;0.64066935;-0.12845364
897;0.14126971;0.51125604;0.24838714;-0.10410993;0.8492343;0.19817868;0.0126640955;0.34156594;-0.9750531;0.6181417;-0.55525094;-0.071560904;-0.53613526;-0.064007305;-0.4654101;-0.8891894;-0.13800907;-0.09725215;0.019439837;0.0044298708;0.23130473;0.15594187;0.2740434;-0.27363634;0.32529736;-0.63291395;1.2220329;-0.5502732;-0.54739034;0.5535861;-0.35271993;-0.42910424;-0.7638428;-0.4562564;0.3225761;0.7983643;0.6805954;1.3075656;0.54144996;0.7239776;0.10989489;-1.8830823;0.35070324;-0.41888067;1.1269277;-0.63434255;-1.0092016;-0.11349501;0.565511;0.27911922
898;0.35899246;0.16203028;-0.24995758;-0.24577734;-0.23186909;-0.5011941;0.13123316;0.27529266;-0.057116676;-0.36264372;-0.0703603;0.16072506;-0.08973159;0.60137045;-0.4358484;0.33814082;0.36714637;-0.032426007;-0.02045149;0.29213366;0.42603868;0.6697525;0.36429486;-0.24963784;0.031043015;0.23405647;-0.54277617;0.0897305;-0.41702607;0.46963158;0.0081427535;0.3330247;-0.06219386;-0.19989057;-0.2387176;-0.05558821;0.44793668;-0.3244284;-0.10568174;0.046441905;-0.19950451;-0.27672705;-0.3910656;0.24827082;0.5751681;-0.46250728;-0.079200655;-0.16139743;-0.04646527;0.08020965
899;-0.41951588;0.59126437;0.36361337;0.5657051;0.22784775;0.17231216;-0.07984141;0.67333096;-0.38253963;-0.041038036;-0.5873851;0.253125;-1.1889657;0.7461943;-0.03942334;0.41738495;0.2122341;0.13208306;0.044323936;-0.18377203;0.5959456;-0.3648129;-0.18696143;0.8721924;-0.015307136;-0.2245344;-0.10653961;-0.39302662;-0.6468931;0.8025934;0.49334037;1.2956539;-0.8535009;-1.429391;-0.88459283;0.80264634;0.69056416;0.4491884;-0.20415676;0.34763667;0.12861635;-0.09062126;0.23445623;0.22613083;0.38693407;0.28263474;0.079903804;-0.6904035;1.2971232;-0.19116163
900;0.20619363;-0.4647641;-0.45300576;0.16458225;-0.11320911;0.47250924;0.9759832;0.8413492;0.5924535;-0.05155305;-0.027194474;0.22609319;0.29467627;0.533229;0.118932284;0.4940837;0.5925298;0.07507619;-0.8895852;0.66485065;-0.100886144;0.7034787;1.3209183;0.26593456;-0.6771646;0.553268;-0.11847928;-0.72615296;-0.37141973;0.62481487;-0.9822009;0.13915266;-0.64458865;0.046303816;-0.08179283;-0.6606975;0.17658561;-0.38112545;-0.31488308;-0.27775934;-0.4336108;0.26941007;-1.0608675;-0.06317661;0.9169382;0.062487856;-0.25606194;0.36455584;0.7760604;0.055306815
901;0.7219923;0.18950328;0.5461671;0.49612978;-0.8640229;-0.9807569;-0.13563715;-0.15847434;-0.37181175;0.010274825;0.7914065;0.27595332;-0.32700035;0.4900492;-0.59081286;-0.0011626482;0.075150244;-0.30505458;0.31817365;-0.42456186;0.97964597;1.0550144;0.8018417;0.020931784;0.60701376;-0.22098172;0.2539187;0.28013808;0.55381584;1.3672231;0.18570349;-0.54746455;-0.07923955;-0.6956283;0.7309569;0.33287257;0.5298652;0.87150955;-0.35714826;-0.1320107;0.5343205;-0.15164359;0.3627247;-0.2054108;0.8446633;-0.402918;0.15178664;0.5276526;0.38606948;-0.08107561
902;0.62635225;-0.7023159;-0.3914253;-0.5511357;0.56582844;0.42419934;0.14959382;0.18472122;-0.12968095;0.22724728;-0.23197027;-0.2837662;0.08011755;0.35503218;-0.23299909;0.34293422;0.3286993;0.53757304;-0.67828995;0.36458412;0.45474657;0.25794208;0.3416513;0.20131859;0.6811247;0.06657824;-0.5430911;0.1356564;0.20535128;0.6367391;-0.084539615;-0.5312015;-0.3789008;-0.36533192;-0.63866425;0.12540783;0.30648196;-0.57111466;-0.10097269;-1.0292729;0.014126563;0.12337875;0.015057519;-0.11367292;0.32409906;-0.77017707;0.22717091;-0.0061773113;0.96464235;0.08289863
903;1.1212971;-0.08037812;0.10904205;-0.4368803;0.13756506;-0.60568017;0.23342593;0.72055274;0.23735856;0.08103879;-0.36544132;-0.014500495;0.574968;0.57438976;-0.56812835;0.361242;0.37570387;-0.07629067;-0.14798813;0.33512866;0.27937663;0.82894593;0.43121737;0.27629432;0.20664155;0.520624;-0.63381124;0.02704151;-0.048465867;0.6585766;-0.19801185;-0.4319356;-0.08407496;-0.032536153;-0.37382936;-0.17496076;0.4129697;-0.9071314;-0.41466305;0.15058087;0.026138047;0.25422946;-0.1357606;0.35888308;-0.11753974;-0.33835453;0.61897385;0.0033067667;0.60792917;-0.29088005
904;1.0368407;0.26510686;1.0181594;0.43839118;-0.22241417;-0.57005936;1.0205864;-0.05572063;-0.7121714;-0.49935263;-0.24048457;0.28032997;0.04596196;0.40407988;-0.6425687;0.027159818;0.35811388;-0.12721469;0.05222844;-0.50377476;0.059385475;0.7280517;0.33139595;0.8392151;-0.3714134;-0.031724226;0.056775473;-0.6281136;0.480908;1.4206207;-0.60689914;-0.41319406;-0.38141042;-1.0131677;-0.6392895;-0.587831;0.16482173;0.4352698;0.13147125;0.28045473;0.23590446;0.4611434;-0.27606577;0.60811037;0.98627144;-0.29060605;-0.5803928;0.3327565;-0.029446153;-0.14718159
905;0.24127439;0.51938295;-0.03693413;0.5189218;0.22340484;0.118002355;0.5335889;0.41447458;-0.08101869;0.3317806;-0.16157655;-0.033118784;-0.19161944;0.27378875;-0.6241079;-0.15808891;-0.23014395;-0.08026316;0.2831253;-0.390754;-0.034974188;0.4096342;0.67564076;-0.07372142;0.14133318;0.3736631;0.04401049;0.2601875;-0.9374505;0.06631583;-0.09738773;0.049206633;0.13649787;-0.33111748;-0.70447904;0.5650647;-0.2921584;-0.24765727;-0.08127195;0.021023812;-0.34302;-0.065846324;0.09307093;0.06979676;0.5089237;-0.73805124;0.034823913;-0.14430164;0.053031094;0.6041539
906;0.6027159;-0.48568645;-0.61334753;-0.27480057;0.16462378;-0.7650441;0.058361396;0.47473988;0.5080885;0.36844787;-0.121709116;0.29849127;0.7279585;0.3346581;-0.58956337;0.90369093;0.7892797;0.25126788;-0.7882413;0.8884987;0.31917444;1.1087514;0.5392092;0.9207947;0.057874974;0.19854786;-0.9414362;0.6539319;0.27417684;0.63469213;-0.47041672;0.107766844;0.32232103;-0.43145838;-0.47301838;-0.12651168;0.6299617;-1.1163739;-0.7835763;0.12075586;-0.6027314;0.58423024;-0.33396238;0.75798917;0.34331194;-0.6484875;0.59863687;-0.30065805;1.1864185;-1.0577204
907;0.67543864;0.32954767;-0.6037424;0.1864248;0.33375105;0.4733514;-0.39952832;0.89472854;0.3796238;-0.28600693;-0.59541357;0.58462787;-0.01478827;-0.13489135;-0.09307538;-0.69354135;-0.5083417;-0.67930377;-0.55394447;-0.18682793;0.23771009;0.31028405;1.0252239;-0.015677197;0.048105545;-0.09504663;-0.12426782;0.79435414;-0.30885127;0.09772959;0.5813552;0.29841676;-0.47296566;-0.44741762;-0.94879717;0.65277964;0.47326124;-0.7772795;-1.0066408;0.66923535;-0.2179435;-0.01540406;0.19654317;-0.47760308;0.9149677;0.014717197;-0.0112506505;-0.76677364;1.0508807;-0.0139255645
908;0.93726736;0.7858881;0.09027299;-0.06386218;-0.55832607;-0.62270385;0.15007213;0.22673687;-0.47049752;0.581762;0.20834158;0.6700935;-0.3422871;0.36607406;0.33539277;0.34159008;0.08042442;-0.08173944;0.14774698;-0.13270852;0.33419895;0.50785756;0.19852342;-0.04859655;0.27817765;-0.5077454;0.020661024;0.15314116;0.37912065;0.83716476;-0.09940059;-1.087558;-0.39678374;-0.83251464;0.7774213;0.29890653;0.69147855;0.41294178;0.107766785;-0.8140504;0.45152986;0.3276828;0.83941084;0.23561151;0.916734;0.018690674;0.11840965;0.1315591;0.8267978;-0.23449956
909;0.11680526;-0.28198215;-0.7976227;-0.45936054;1.0149199;-0.34021288;-0.37788078;-0.12364047;-0.16946165;1.5948511;-1.5109036;0.075154014;0.40037668;0.30484897;-0.5141802;-0.50952834;0.5382265;0.1785029;0.1767443;-0.52259064;0.6948335;0.18757248;0.9973855;0.0261974;0.054175157;-0.077389486;0.027322227;0.32055932;-0.39781755;0.3286016;-0.285207;-0.43818167;0.028237127;-0.48632568;-0.073930986;0.423786;-0.05346939;-0.75664973;0.028525751;-0.3441104;-0.40721646;-0.3370497;0.07607311;0.36961016;0.58826786;-0.5129211;0.61513644;-0.7737756;0.78978986;-0.10064979
910;0.88930494;0.41008812;0.5112803;0.3088722;-0.6422999;-0.6287857;-0.22554779;0.23342258;-0.6303528;0.2956964;0.06273853;0.03313496;-0.48031524;0.15717344;0.23286793;0.8073128;0.08709113;-0.40346998;-0.029037746;-1.015743;0.19009891;0.60971636;0.35428008;-0.7066154;-0.15172146;0.20223124;0.0009787055;-0.17065342;0.0837772;0.8252774;0.13577977;-1.0114304;-0.20649138;-1.4133836;0.5651347;0.34016398;0.6974007;-0.18781275;-0.18042363;-0.94104403;-0.08573456;-0.25763425;0.10677922;0.010383144;0.3787058;0.1655048;0.43272212;0.07646755;0.3710082;-0.14048292
911;0.38271475;-0.12528217;0.27049628;-0.098723605;-0.4727441;-0.048083596;0.750282;0.34094492;-0.15160355;-0.10215147;0.07292232;0.26759663;0.14925605;0.5759425;-0.35515192;0.41545686;0.41485682;0.14788844;0.06028134;0.025117213;0.20136394;0.17207551;0.6247312;0.37175435;-0.026538935;0.15820445;-0.38455147;-0.43625298;-0.058229793;0.87626576;-0.396766;-0.22008976;-0.38191664;-0.6436853;-0.61294276;-0.45815724;0.21032406;-0.3343892;0.25270787;0.5393881;-0.059669655;-0.12932572;-0.10053155;-0.34123394;0.7149612;-0.2982504;0.75948703;0.6595662;0.9565664;-0.051135033
912;0.09261127;0.62253076;0.0029477563;0.701554;-1.0199314;-0.15795691;0.3326867;0.16511416;-0.04734963;0.25059226;-0.6084386;-0.09251164;0.26200977;0.11522087;-0.75129443;0.10691696;0.22319187;-0.9068352;-0.1008906;-0.2624196;0.08732053;0.631457;0.72282416;-1.4826385;0.04702905;-0.5544787;0.4450724;-0.4006569;-0.67938936;0.113674425;0.10162598;-0.20874214;0.275245;-0.74652404;-0.9317767;0.31275645;-0.3351669;-0.3094063;-0.9620247;-0.290699;-0.7555252;-0.14804466;0.73322636;-0.3539386;0.3780582;-0.48164988;-0.5902621;-0.6690154;0.75295293;-0.36066344
913;0.6198026;0.34365508;0.14243895;-0.10864153;-0.37268677;0.082943544;0.63814074;0.28645858;0.09027344;-0.12524927;-0.19219378;0.22111867;-0.113018274;-0.20110169;-0.15503278;0.5348944;0.35621578;0.19627778;0.34034902;-0.035258166;0.1475176;0.6097517;0.3378988;0.123342894;0.27535442;0.22738898;0.34039068;-0.057096377;0.08461173;1.1883005;-0.23419885;-0.6090463;0.2730363;-0.4247821;0.064526126;0.21204753;0.1678193;-0.35975656;-0.100330636;-0.114566706;-0.43252152;-0.1038945;0.15451623;-0.30969584;1.12648;-0.099682435;0.2103378;-0.31036162;0.5724352;-0.024239019
914;0.42599204;0.10935865;0.066540346;-0.16757673;-0.020074503;-0.31102076;0.24225377;0.6138263;-0.021201288;-0.16014546;-0.43047845;-0.203487;0.16592963;0.1502877;-0.35885465;0.4138363;0.034949746;-0.53380966;-0.5573218;-0.52483207;0.11186066;1.0647894;0.6242555;-0.2466996;-0.13910191;-0.018131796;-0.17482546;-0.17370065;-0.582647;0.4967604;-0.15095511;0.06144926;0.2337706;-0.21016665;-0.518383;0.17613721;-0.18190002;-0.39732352;-0.21242276;0.38751712;-0.45260832;-0.07296164;-0.22907509;0.2552068;-0.04480961;-0.826795;0.2521686;0.2652606;0.4605525;-0.19685066
915;1.2800446;0.6739434;-0.41138056;-0.16272126;-0.22398582;-0.4599194;-0.2436846;0.46292388;-0.4285475;0.47643214;0.0036332863;0.5669346;-0.31731352;0.5578763;-0.21891616;0.29192904;0.028772682;-0.17851175;-0.058438066;-0.4735051;0.11263129;0.35802212;0.024868332;-0.40616855;0.016739113;-0.12350027;0.14806299;0.020632438;-0.022808343;1.1209414;0.29659116;-0.7266869;-0.06031609;-0.9828914;0.8714393;0.32977548;0.78383225;-0.24591373;-0.22523198;-0.6356358;0.22812232;-0.3450945;0.57287914;0.04168825;0.34491244;-0.19108543;0.45908877;0.16378911;0.6648057;-0.1539975
916;0.17005573;0.32058626;-0.13092352;0.18486072;-0.18996966;0.44981214;-0.1442806;0.5764392;0.54890865;-0.71942616;0.057289124;0.28972596;-0.056889754;-0.3893299;0.03983265;0.0034523713;0.5704578;-0.52803785;-0.6801729;-0.29047307;-0.6814777;0.36926612;0.059912335;0.6597188;0.22785124;-0.16702493;-0.11365901;-0.36164668;-0.12965402;1.5391995;0.20427959;-0.18647943;-0.5943212;-0.85911596;-1.4601322;-0.346306;0.65590817;-0.706566;-0.47898033;0.9671418;0.055499922;-0.36097717;-0.17412898;-0.80393916;0.9762061;0.107333146;0.24407922;-0.66009074;1.1105895;-0.35048556
917;0.9538377;-0.43514696;-0.6638745;-0.41398728;0.882128;-0.16156398;-0.605234;-0.0009047404;0.28643873;-0.013076761;-0.2621746;-0.28581092;-0.12602115;-0.27693373;0.00896684;-0.18157078;0.31814447;0.032913573;-0.38921088;-0.65060383;0.025312088;0.28431365;0.174299;0.34401035;0.5698175;0.6223928;0.5869916;0.05830926;-1.0062447;0.75624645;0.47637993;0.009876816;0.1396902;-0.21906249;-0.89761627;0.6149459;0.5328888;-0.93783784;-0.059630726;-0.45277473;0.40782878;-0.6138634;-0.54016614;0.41395348;0.34799767;-0.77184117;0.40781638;-0.70092255;0.5226899;-0.29973948
918;0.9422987;-0.13831173;-0.3063847;-0.13128781;0.87759155;-0.4419147;-0.11945578;0.018167753;-0.73794484;0.21294804;-0.010423696;0.1738209;-0.7192306;0.71808547;-0.80159324;0.133909;0.0091916965;-0.26444042;-1.0906444;-0.75739515;0.26544034;-0.27363908;-0.8090581;0.45156795;0.5343054;0.15117602;-0.3824666;-0.87659335;-0.08954603;0.8677573;0.26554847;-0.0677605;-0.39016026;-0.48076585;-0.30812272;-0.16012742;0.2869809;-0.079628736;0.29399854;-0.11903028;0.5205434;-1.0054338;0.30390513;-0.08074986;-0.36432004;-0.5921508;-0.007319767;-0.92370176;0.6190863;-0.5616685
919;0.582794;0.25885373;0.37252936;0.62324125;0.14761546;-0.23210236;0.34181482;-0.06863069;-0.20788866;-0.18793274;-0.29362482;-0.16022481;-0.14909807;-0.022024533;0.2753494;0.54795504;0.48740086;-0.30739027;-0.2358704;-0.34018993;0.49132776;1.010536;0.4587171;0.11157026;0.5283913;0.17301479;-0.16686918;-0.8584095;-0.28361532;0.29077464;-0.08004813;-0.02522555;-0.002161763;-0.012984494;-0.6510856;-0.16271211;-0.06187541;-0.36734924;-0.16246572;0.055709846;-0.39604598;-0.45148918;0.36971173;-0.038757205;0.9080197;-0.34083822;-0.48128253;-0.4114766;-0.09358247;0.18753986
920;0.66470414;-0.083120875;-0.29312137;-0.22910674;0.34936818;0.18131985;0.07927054;0.10327859;0.18015075;0.7852732;-0.68434113;0.31492648;0.3814509;0.31355706;-0.6970823;-0.40493304;0.111890756;0.30076236;-0.032974128;-0.34056213;0.44685307;0.7253842;0.4175831;0.19518118;0.52321464;0.8823916;0.19091335;0.41868156;-0.7771742;0.77096456;-0.29084072;-0.41056183;0.18736418;-0.27041468;-0.9640872;0.6083744;0.46739095;-0.9711103;-0.3707364;-0.58135;-1.0654726;-0.17791158;0.044978123;0.29456514;0.1057237;-0.98222554;0.2658754;0.08381631;1.22859;-0.20804387
921;0.6942393;-0.5773027;-0.2004427;-0.23598862;0.44672832;0.09049346;0.7901844;1.2885854;-0.06841086;-0.43768734;-0.46636978;0.46541217;0.45779654;0.038958244;-0.33511767;0.5072824;0.43082368;0.60015464;-0.35752618;0.102804;0.3149351;0.7556995;0.41126922;0.5890128;-0.5499781;-0.23467976;0.30524677;-0.6718922;0.35255104;1.4200302;-0.63375455;0.19346012;0.23124248;0.07632615;-0.88576555;-0.81794006;0.14420599;-0.9211528;-0.514574;0.8534369;-0.4462842;-0.47042271;-0.68260455;-0.27824968;0.8448264;-0.29115957;0.39333665;-0.20014368;0.52476275;-0.6037365
922;0.35805535;-0.3967648;0.10486831;0.11335615;0.22592129;-0.18735234;0.3213426;0.50422674;0.09479242;-0.12150483;-0.45376056;-0.10247692;-0.13835824;0.39945108;-0.19531944;0.19690606;0.28078243;-0.36692652;-0.16093294;-0.22554119;-0.5295743;0.87659633;0.72785044;0.013847162;0.4487375;0.10865653;-0.34800905;0.09001293;0.07779723;-0.040005602;-0.2439857;-0.12231536;0.1480205;-0.29858023;-0.72637016;-0.13089262;0.07602331;-0.32127663;0.0080734715;-0.6007255;-0.122357905;0.048427623;-0.578899;-0.17090516;0.37961173;-0.37669027;-0.28782526;-0.28627288;0.14703116;0.2194386
923;0.31571424;0.23619404;-0.06559425;0.29169145;-0.22364008;0.36493954;0.53643143;0.08654492;-0.11162064;0.221646;-0.8319326;0.14404322;0.25842205;0.24208693;-0.50588405;-0.07449376;0.091862425;-0.09173045;0.5056138;-0.25886968;-0.07931644;0.33677936;0.74905574;0.4604365;0.2696013;-0.06299825;-0.35458463;0.22972259;-0.9407159;0.34103447;-0.011075576;-0.3447183;0.29487973;-0.3188177;-0.8048737;0.6734229;-0.052129537;-0.17384389;-0.2911847;-0.5073767;-0.9570287;0.08154686;-0.006709654;-0.31344032;0.9872829;-0.21785328;-0.5228141;0.078904524;0.27016032;0.08312587
924;0.95367455;-0.72780395;-0.3471154;-1.0097592;0.7327018;-0.015244361;-0.7128391;0.39426735;-0.3359992;-0.4598073;-0.7791476;-0.05543666;0.105867125;0.22413228;-0.6157807;0.55294824;-0.017025579;0.7735814;-0.5295594;0.45294115;-0.027068226;0.36590764;0.7783656;0.60245574;0.5114365;0.6287644;-0.5252726;-0.27279115;-0.65515274;0.7279102;-0.36615482;-0.5257366;-0.21623525;-0.3158856;-0.5168271;0.16216668;0.616505;-0.88595325;0.48702648;-0.2296507;-0.82355016;0.3176842;-0.40727076;0.33101445;0.23476152;-1.2612755;0.69429517;-0.115040615;0.24637185;-0.5464324
925;0.8902875;-0.61464113;-0.35803968;-0.58774334;0.63784665;0.4476242;0.17939027;-0.026197407;-0.23845126;0.15830192;-0.39521548;-0.022519073;-0.065488584;0.59370524;-0.34734687;0.07939107;-0.5587186;0.43638012;-0.70257574;0.526263;0.26160353;0.7771145;0.349846;0.2089911;0.57224166;0.38910678;-0.039838172;0.19884948;0.23617901;0.73733306;0.04477307;-0.38644823;-0.052138075;-0.08794743;-0.74953943;-0.17142177;0.34267846;-0.5506267;-0.1065641;0.17398643;-0.12305389;0.0805178;-0.7611519;-0.4914024;1.1850213;-0.51412606;0.44371763;-0.03822231;0.9766093;-0.5085492
926;0.14401281;0.5381156;0.026701437;0.021409072;-0.13448201;-0.25711918;-0.42315698;0.3489497;-0.67649853;-0.04003555;-0.012526628;0.19363658;-0.2722893;0.50406563;-0.033875097;0.23188053;0.52559453;0.34284243;-0.18595116;0.09259563;0.15969825;0.63304245;0.22478797;-0.13493896;0.17032132;0.13589633;-0.14830846;-0.14167279;0.05461831;0.63318443;0.073439464;-0.19981125;-0.23025271;-0.31939426;0.1024463;-0.21187216;0.7395701;0.16626383;-0.07136097;-0.030037912;-0.26165795;-0.010036963;-0.23764503;-0.26339653;0.7132823;-0.564963;0.17463188;-0.19174328;0.6129233;0.069543764
